ID,Jupiter,Ketu,Mars,Mercury,Moon,Neptune,Pluto,Rahu,Saturn,Sun,Uranus,Venus,DOB,TOB,GENDER
761,238.5247627838,269.8632092511,19.974274066,335.452196555,336.3450232066,322.142008632,268.5588940398,89.8632092511,264.2325147577,322.3437098951,6.0123688497,282.5609328964,2019-03-07,01:01:19,2
762,200.2187889806,281.2494363122,277.9843702627,116.1540897024,21.6187889871,321.9451732641,265.4681811445,101.2494363122,249.3834789088,107.781507205,8.5421432669,153.1480379086,2018-08-04,02:13:10,1
763,239.635471295,269.1842114165,28.9276058759,325.1510355176,150.4224206666,322.6473713991,268.8233361845,89.1842114165,265.1883310509,335.7059084848,6.6576631017,298.5591808351,2019-03-20,22:32:20,2
764,240.0571343013,267.3890333184,51.4424786664,344.6570665087,241.1092285222,323.7978710448,269.123730851,87.3890333184,266.4587026539,9.2905249651,8.5466706326,339.7259653718,2019-04-23,15:34:19,2
765,235.4308304349,271.1325119601,3.8393347467,307.5046142532,16.8857067249,321.2517581299,267.9223945452,91.1325119601,262.0263297832,298.2313227536,5.1095231565,254.4259290987,2019-02-11,02:09:24,2
766,240.315272199,268.1815671953,41.4623519944,327.0064114104,32.4480924505,323.3215922823,269.0596856102,88.1815671953,266.1156455329,354.4084535771,7.6790566703,321.3357201347,2019-04-08,21:38:05,1
767,214.688601287,276.50102137,298.0495646604,218.8568496806,131.2464698534,319.8215659836,265.0036046823,96.50102137,251.0526899401,196.0670028692,6.1540031937,185.0406524459,2018-11-02,15:46:05,2
768,235.6384865648,264.9166593669,81.4340874578,73.6578243006,130.4821698988,324.654548959,268.6611282544,84.9166593669,265.2660330331,54.0507799796,11.0208230824,36.1087796393,2019-06-09,05:18:20,1
769,204.0716014092,279.4768276444,275.3823527863,128.3535585079,108.97706806,321.0747211603,264.8771735461,99.4768276444,248.5291280171,140.7246938219,8.1718171419,184.5441085806,2018-09-07,18:01:50,1
770,219.2311553929,275.4097565518,310.4811237152,226.3498843465,36.4193115678,319.6811230439,265.4219418973,95.4097565518,252.9808725921,216.7847252408,5.3874114182,182.1041790155,2018-11-23,12:00:00,2
771,207.8014279264,278.3011086093,281.3941586201,169.0622918827,37.2013810088,320.4816731191,264.7428746546,98.3011086093,248.9631314689,162.3808330771,7.5007378253,196.1121823782,2018-09-29,22:30:42,2
772,238.3604874517,269.9609930452,18.9042712597,335.620701064,314.2413221413,322.0815196869,268.5225690886,89.9609930452,264.103950259,320.7456272509,5.9413587471,280.6650239618,2019-03-05,07:44:08,1
773,212.8442191641,276.980396258,293.2489323026,207.8189162469,5.5089846847,319.9453341465,264.8838336585,96.980396258,250.3772359907,187.4499699276,6.5048215822,190.1009355342,2018-10-24,17:39:36,2
774,233.8459508077,264.1598196749,90.5535659258,92.8292103542,316.9422876679,324.6954678534,268.365161722,84.1598196749,264.3598715317,67.6882287656,11.6143702511,53.528921691,2019-06-23,12:04:38,1
775,237.6944316579,270.3146952382,14.9244828756,332.8356359419,234.6946921227,321.8569170182,268.3792086049,90.3146952382,263.6012378852,314.7998355894,5.6899814867,273.6458143308,2019-02-27,12:32:41,2
776,237.4086639184,265.677228742,72.2231406186,45.5465831015,301.4595102461,324.5024336034,268.8983691735,85.677228742,265.9656846595,40.2919673399,10.3228252512,18.6357367214,2019-05-26,04:50:42,1
777,236.8800490583,265.4418281969,75.0788093042,54.9981274167,354.89576822,324.5611130519,268.8325517365,85.4418281969,265.7764559702,44.5561611238,10.5479544744,24.0401068221,2019-05-30,13:27:27,2
778,237.5661253541,265.7497094533,71.3429020205,42.5636359716,285.1739760594,324.482282429,268.9170904076,85.7497094533,266.018528731,38.9779384694,10.2520387475,16.9724270585,2019-05-24,19:01:08,1
779,223.4615605867,274.4037647483,322.7099581951,215.3414850329,290.2984955747,319.7639278663,265.9438225308,94.4037647483,255.0475298026,236.0331912678,4.8655338994,192.1015289708,2018-12-12,07:36:44,2
780,229.6867958189,272.8513330846,342.2733395816,254.0032532952,313.8919126885,320.2682484677,266.8838217754,92.8513330846,258.4640918588,265.8600406633,4.5778670919,219.0559381357,2019-01-10,13:42:20,2
781,217.7093532205,275.7720172057,306.2312584768,229.4372285298,308.1316554734,319.70200761,265.2638997989,95.7720172057,252.2975322012,209.8880692081,5.6247488786,181.2288175246,2018-11-16,14:55:58,1
782,227.2301530221,273.483832253,334.2500295102,236.2345651341,165.7292469393,320.0175975282,266.4966318589,93.483832253,257.0687785083,253.70498493,4.6165831143,207.0639010214,2018-12-29,19:14:52,2
783,207.4466126432,278.4036408339,280.6745397498,165.7504220596,11.4097896546,320.5305420831,264.7452638782,98.4036408339,248.8940293839,160.4821432883,7.5692828105,195.6141047373,2018-09-27,17:04:30,1
784,214.2363932001,276.6120568531,296.8576355891,216.3384192113,101.7326853038,319.8483884924,264.971339001,96.6120568531,250.8806647271,193.9705746548,6.2385196677,186.1786684131,2018-11-01,00:28:49,2
785,238.7362858873,269.7489543802,21.4192712536,334.6361985664,2.7495708238,322.2238365879,268.6063991472,89.7489543802,264.4014877654,324.5014276344,6.1104627636,285.1268112308,2019-03-09,04:46:03,1
786,204.5103100827,279.3372512896,275.8499555679,133.7349755486,148.0362321524,320.9952513218,264.8469017214,99.3372512896,248.5403394989,143.5263394806,8.1008146368,186.6297724645,2018-09-10,04:14:41,2
787,206.1371920163,278.7651090619,278.231433115,152.5364003766,286.6508771027,320.7241892527,264.7712925452,98.7651090619,248.6839362248,153.2345442526,7.8158967818,192.667103358,2018-09-20,03:20:22,1
788,214.5363380164,276.5383396601,297.6471968313,218.0250158943,121.3284794226,319.8303468036,264.9925413268,96.5383396601,250.9943237922,195.3621277444,6.1823432879,185.4118104575,2018-11-01,23:52:01,2
789,234.1510728677,264.2924254897,88.9585471094,90.1937054399,287.1496600397,324.6962973138,268.4204074934,84.2924254897,264.530068972,65.3010623751,11.5187497998,50.4734149355,2019-06-21,07:01:12,1
790,240.0892503947,268.7153999793,34.803658716,322.1072922772,269.7006841215,322.9710489286,268.9549430149,88.7153999793,265.6877432416,344.47362966,7.1228188762,309.1878160997,2019-03-29,16:21:45,2
791,202.4021912472,280.0894750448,274.6077713831,110.6883827828,314.0916329234,321.4055904039,265.0419714778,100.0894750448,248.6294997267,128.9751432781,8.4066737483,174.5616980261,2018-08-26,01:33:49,1
792,224.9343587552,274.0487089261,327.1368407458,221.9828809323,12.4875161125,319.8422939727,266.1507777944,94.0487089261,255.8185833836,242.8492813631,4.7408299085,197.4172468132,2018-12-18,23:24:58,2
793,199.9420470246,281.5141186399,279.1081156735,118.4896498349,318.4762358273,322.0333187075,265.5640291558,101.5141186399,249.6028765183,103.7208640781,8.522821699,148.7162675863,2018-07-31,06:20:42,1
794,212.3311739224,277.0878915789,291.9446689365,204.4371653103,339.1795510295,319.9866744354,264.8564249064,97.0878915789,250.2023896249,185.0162315068,6.6049959805,191.5490440135,2018-10-22,19:58:32,2
795,235.6773535447,271.0780902462,4.928529971,310.4153662122,30.1127146525,321.3092176776,267.9704852129,91.0780902462,262.1909874241,299.8602901875,5.1581087296,256.2898014328,2019-02-13,04:18:15,1
796,238.9142531174,266.4267900042,62.823756402,14.5519856885,112.4258068376,324.2403085029,269.0582310025,86.4267900042,266.3888471605,26.2679260931,9.5405248862,0.9433630923,2019-05-10,23:22:12,2
797,199.3943726246,282.9316070861,284.8657146096,103.0991096059,324.5177160419,322.4169613487,266.2079547879,102.9316070861,251.3525578429,78.1923858504,8.069175403,119.3650958348,2018-07-04,07:22:02,2
798,228.3458072882,273.1986142881,337.8523600723,244.0919845308,235.5640544856,320.1144015034,266.662428539,93.1986142881,257.6908008954,259.1780936737,4.5760716733,212.3378384737,2019-01-04,00:25:21,2
799,202.0497305074,280.2737756947,274.7161621906,108.625356351,272.7346367643,321.4822581334,265.089447385,100.2737756947,248.6878185837,126.1849512243,8.446530656,171.9512089863,2018-08-23,17:05:40,1
800,238.1935183055,266.0536923607,67.6455655975,30.0290446743,212.0203313911,324.3873872221,268.98734768,86.0536923607,266.211138279,33.4604767698,9.9484689428,10.0000437603,2019-05-19,00:20:43,2
801,240.198870127,267.5967283535,48.7149166878,338.9369699089,187.6855791436,323.6747160926,269.117470374,87.5967283535,266.4016636437,5.2230985552,8.3074119456,334.6777046099,2019-04-19,16:30:26,1
802,199.4432186641,283.0450787315,285.0343720158,100.1789110881,298.8443289059,322.4330071445,266.2594929979,103.0450787315,251.5090647144,76.1512315767,8.0093465975,116.9363678146,2018-07-02,09:58:33,1
803,236.4956638642,265.2763305217,77.0838789096,61.2980161252,35.1976645131,324.5961875806,268.7820052979,85.2763305217,265.6281103844,47.5511360966,10.7016152097,27.8417474299,2019-06-02,16:24:41,2
804,237.9150004066,265.9153469687,69.3294186225,35.7112044408,246.5978631323,324.4326098985,268.9570320943,85.9153469687,266.1293559987,35.972888662,10.08788268,13.1725288118,2019-05-21,16:00:07,2
805,236.0189585577,270.9568292641,6.4754462783,314.51539857,61.0827969613,321.3917635492,268.0377464195,90.9568292641,262.4214613307,302.1730582519,5.2304616837,258.9464576602,2019-02-15,05:43:23,1
806,217.5875608836,275.8231839578,305.8945632692,229.3555158182,296.6870100654,319.7048186518,265.2519895028,95.8231839578,252.2443647427,209.3350770435,5.6446872447,181.2375993315,2018-11-15,13:45:35,2
807,214.3860194766,276.5752482433,297.2509930263,217.1874348221,111.5163620072,319.8392651702,264.9818171237,96.5752482433,250.9371432025,194.6652571821,6.2104398169,185.7905498313,2018-11-01,05:09:03,1
808,229.532546861,272.913928697,341.7567825861,252.8304806249,299.9665947361,320.2492962017,266.8579093411,92.913928697,258.3741465776,265.0806608968,4.5757341552,218.2585259019,2019-01-09,11:21:22,2
809,226.9250572836,273.5334392973,333.2877684879,234.1872650952,152.7565597699,319.9905484208,266.449174701,93.5334392973,256.8993538459,252.2415173152,4.6278865356,205.6946425254,2018-12-27,19:46:51,1
810,199.3397783226,282.4571131047,283.5650607474,113.120479015,88.1516024543,322.3250275949,265.9897914408,102.4571131047,250.7141087145,86.7317410733,8.2831392888,129.4132655133,2018-07-13,11:15:53,2
811,215.9064851905,276.2048093973,301.3041061685,224.7653034418,208.3232369563,319.7607424103,265.0993541401,96.2048093973,251.5352508534,201.6719792153,5.9324108328,182.626743565,2018-11-08,03:55:20,1
812,204.7050023539,279.2578110794,276.0848166281,136.1050374488,169.7014122495,320.960860121,264.8349029594,99.2578110794,248.5494117642,144.7410500905,8.0683495634,187.4915750853,2018-09-11,20:13:22,2
813,201.5307011746,280.5163424348,275.1164656306,107.5251196281,217.8650249546,321.6006312662,265.1702483519,100.5163424348,248.8061139827,121.7784924367,8.4962247721,167.6786657517,2018-08-19,03:14:11,2
814,205.0238770464,279.1513676256,276.5023956664,139.9320716768,197.3906860842,320.9057148396,264.8170933642,99.1513676256,248.5693907001,146.6959835523,8.0140922539,188.8201793671,2018-09-13,15:25:51,1
815,239.6313405518,269.1876135786,28.884851941,325.1997643886,149.4557998682,322.6449847006,268.8222533434,89.1876135786,265.1843089692,335.6421223142,6.6543886057,298.4822101561,2019-03-20,22:59:52,2
816,199.6940864868,281.7628205576,280.3881390808,119.4421599098,262.8319893087,322.1229809798,265.6732580658,101.7628205576,249.8683266017,99.2365910667,8.4842521758,143.7304236164,2018-07-26,07:42:30,1
817,228.836995927,273.0726441294,339.4540809419,247.649628323,264.4850298785,320.1679107701,266.742547169,93.0726441294,257.9717892771,261.6021036675,4.5724036752,214.7427822232,2019-01-06,12:28:28,2
818,207.7382257451,278.3192657408,281.2644331046,168.4799513937,32.5854769627,320.4902644536,264.7431602932,98.3192657408,248.9504679359,162.0444280983,7.5129869217,196.0329868714,2018-09-29,13:17:18,1
819,235.0196959822,264.6594535821,84.5380193283,81.2572539356,198.4123400114,324.6807581921,268.5660676674,84.6594535821,264.9772707126,58.6899549379,11.2349965082,42.0242395597,2019-06-14,07:47:38,2
820,237.4238948,265.6841857863,72.1386788212,45.2612439515,299.902844038,324.5005419437,268.9001983947,85.6841857863,265.9708695962,40.1658738414,10.3160603154,18.4760827925,2019-05-25,19:41:40,1
821,235.6574032688,264.9245229185,81.3391063945,73.4088239587,128.3683241427,324.6535445254,268.6639283191,84.9245229185,265.2744937115,53.9088444229,11.0140842565,35.9279913207,2019-06-09,02:44:40,2
822,239.0006004879,266.466001655,62.1822046825,12.6110829742,102.031427507,324.2187817119,269.065763911,86.466001655,266.4059641528,25.3109977234,9.4853778894,359.7414843734,2019-05-10,02:36:41,1
823,199.4007604046,282.2268541319,282.6334519871,116.4999269548,152.4010827202,322.2664442518,265.88366689,102.2268541319,250.4190293272,90.8779026344,8.3649117944,134.2189723525,2018-07-17,14:32:54,2
824,202.4934374817,280.0819169334,274.5984055189,111.3651907126,315.8182802985,321.3861693457,265.030519171,100.0819169334,248.6169019791,129.6754454249,8.3956643431,175.2042347561,2018-08-27,07:59:12,1
825,210.8993904697,277.4562291439,288.3964849172,194.3868164513,255.5680989282,320.1176716541,264.7943223492,97.4562291439,249.7476645908,178.1144296084,6.8879554528,194.9477898812,2018-10-15,15:09:22,2
826,234.8270781496,264.592231594,85.5080118941,83.4133488151,215.5495252443,324.6863700656,268.5350829818,84.592231594,264.8825120633,60.1401141262,11.2994832283,43.8757803072,2019-06-15,10:14:18,1
827,236.4774353063,265.2685693969,77.17785846,61.5847554421,37.1621387652,324.5977077924,268.7795542981,85.2685693969,265.6208590595,47.6915278337,10.7087233873,28.0200687376,2019-06-02,13:55:35,2
828,199.3397083655,282.4576080651,283.5668805185,113.1120497349,88.0097345871,322.3251438224,265.9900199529,102.4576080651,250.7147561572,86.7228182115,8.2829471257,129.4028684255,2018-07-13,05:02:25,1
829,234.9469737925,271.3261880273,1.7607223982,301.9499340844,331.9932041002,321.1437105018,267.829007081,91.3261880273,261.706864568,295.12116953,5.0222919859,250.8846592502,2019-02-08,06:26:28,2
830,199.5993444127,281.8793748182,280.9811969103,119.2549489881,236.6820190919,322.1619970221,265.7253942449,101.8793748182,250.0002761294,97.1363807253,8.4600045194,141.3654336854,2018-07-24,03:55:17,2
831,237.4832787293,265.7114171897,71.8080050933,44.142130648,293.7997918073,324.4930502121,268.9072930122,85.7114171897,265.9909360068,39.6722256255,10.289519006,17.8511361958,2019-05-25,07:21:41,2
832,221.7014212137,274.8234947711,317.5419545339,213.9036756693,191.8563832347,319.7040228341,265.7128330691,94.8234947711,254.1596881057,227.9862761705,5.0552948738,186.8397334036,2018-12-04,08:31:02,1
833,202.927112902,279.915220188,274.6472544801,115.2247980609,354.8312677663,321.2961015886,264.9803516721,99.915220188,248.569617505,132.8968330986,8.3399562769,178.0891646564,2018-08-30,04:03:29,2
834,222.3389235371,274.6718621161,319.3993689403,213.2602377323,228.9700874989,319.7214608393,265.7943023185,94.6718621161,254.4768411201,230.8913568211,4.9816754817,188.5920509358,2018-12-07,11:11:29,1
835,199.3331687034,282.6577603255,284.2271597191,109.3406967813,32.0682861755,322.3686448957,266.082280901,102.6577603255,250.9799861639,83.1196768154,8.199874082,125.1863369088,2018-07-09,12:23:30,1
836,239.1599681352,266.6022224591,60.9473841147,8.9613311561,66.453964056,324.1760986948,269.078976731,86.6022224591,266.4345110259,23.4691085594,9.3787627493,357.4301603166,2019-05-08,11:55:02,2
837,239.7317367657,267.0308862971,55.6885032517,354.6898809836,322.6717013026,323.9772816624,269.116487027,87.0308862971,266.4909717585,15.6239710658,8.919998341,347.6148588907,2019-04-30,14:46:33,2
838,201.6803433945,280.4440481757,274.968319465,107.5758906711,234.578641257,321.5657484264,265.1454469283,100.4440481757,248.7675459505,123.0910739574,8.4831310387,168.9692487115,2018-08-20,08:28:41,1
839,228.5251328137,273.1527755661,338.434911483,245.3813893042,246.1957601926,320.1335587771,266.6915464631,93.1527755661,257.7930877068,260.0601488341,4.5741657909,213.2084352404,2019-01-04,21:10:58,2
840,239.2991179043,266.7130935676,59.8055868735,5.6879775595,38.2320861753,324.1352253877,269.0897064838,86.7130935676,266.4557527726,21.7658893822,9.2797136808,355.2952081942,2019-05-06,10:42:14,1
841,221.9395926293,274.7668803889,318.2340661817,213.484723153,205.9212815404,319.7099677794,265.7429654093,94.7668803889,254.2775736894,229.0705998026,5.0271560437,187.4724590506,2018-12-05,15:09:27,2
842,211.7661225101,277.2319998562,290.5269593386,200.5778505437,305.7241892739,320.035641966,264.8293449103,97.2319998562,250.0169083497,182.3131765355,6.7162096559,193.0369874491,2018-10-20,02:42:34,1
843,239.5347466312,269.2645814397,27.9173551103,326.3804033811,127.5615767269,322.5908660288,268.7972629402,89.2645814397,265.0918343066,334.198695642,6.5807341117,296.7419105063,2019-03-19,04:08:22,2
844,234.7486374283,264.546101539,85.9042409919,84.2633112141,227.0951735776,324.688311325,268.5222651414,84.546101539,264.8432329569,60.7325552022,11.3254795408,44.6325096664,2019-06-16,11:07:50,1
845,208.5463195985,278.0903395432,282.9691855059,175.6958692144,92.2709514192,320.3840419841,264.7438755134,98.0903395432,249.1234095013,166.2914077024,7.3552538603,196.7321325771,2018-10-03,21:58:07,2
846,240.2220388815,268.4925881079,37.5870172208,323.2378873168,319.4041555833,323.1201562332,269.0046709802,88.4925881079,265.885230966,348.6269359333,7.3521842456,314.2535287466,2019-04-03,02:46:25,2
847,238.2478894703,266.0814530712,67.3074382147,28.9002016106,204.8165705767,324.3779177496,268.9930981103,86.0814530712,266.2263523585,32.956030832,9.9202663592,9.3635893172,2019-05-18,10:46:21,1
848,240.3040430966,268.2498306243,40.6127759576,325.9928882456,15.87867434,323.2780898477,269.0490349122,88.2498306243,266.0696451659,353.141189558,7.6067201805,319.780356807,2019-04-07,14:43:05,2
849,199.4370317145,282.1429825854,282.2568496213,117.442955022,174.0986694318,322.2429161069,265.8451511448,102.1429825854,250.3147452607,92.3882797574,8.390967077,135.9562342602,2018-07-19,08:32:02,1
850,240.2711643695,267.7648044841,46.6356702368,334.9903168229,141.2994894187,323.577180086,269.1071015926,87.7648044841,266.3395383227,2.122870451,8.1257899908,330.8404853245,2019-04-16,16:23:08,2
851,199.499955827,283.1491160776,285.1384212231,97.3385114423,275.6959367789,322.4456069834,266.3063314222,103.1491160776,251.6531734163,74.2798380703,7.9516209765,114.7014073821,2018-06-30,05:51:27,1
852,209.3137732715,277.8919947783,284.6714981441,182.1338803316,146.1609837549,320.2901160851,264.7527075518,97.8919947783,249.3083631213,170.2274248314,7.203507811,196.7638945346,2018-10-07,10:47:56,2
853,227.7677252484,273.3452936597,335.9907060731,240.008868094,200.5454182636,320.0555944242,266.5696359075,93.3452936597,257.3637043497,256.3558858412,4.5865725,209.5892749514,2019-01-01,08:59:31,1
854,228.9103672954,273.0537117443,339.6950136086,248.1880957478,268.7587814871,320.176184204,266.7546115243,93.0537117443,258.0139844646,261.9664059105,4.5722783362,215.1075226068,2019-01-06,16:02:56,2
855,201.3242613924,280.6197799402,275.3696870137,107.8404026922,192.9194565395,321.6499091778,265.2067728943,100.6197799402,248.8661301215,119.901426919,8.512413126,165.8085811189,2018-08-16,22:23:23,1
856,235.8410573262,271.0204374903,5.664137179,312.3724551236,44.5567198858,321.3483379218,268.0026257768,91.0204374903,262.3010883926,300.9601831432,5.1920289759,257.5517399874,2019-02-14,04:54:54,2
857,213.1710552552,276.8763582992,294.0874456202,209.9096865716,32.043133341,319.920577596,264.9026831045,96.8763582992,250.4917081942,188.9910691771,6.4415213855,189.1579808748,2018-10-26,13:46:44,1
858,205.4628960605,279.0084553487,277.1378338215,145.0540343183,231.9140674062,320.8321565387,264.7961397823,99.0084553487,248.6066661665,149.3236257319,7.9374493722,190.4833464292,2018-09-16,10:09:20,2
859,235.3282804128,264.7878200344,82.9896197775,77.5978070674,164.8717987941,324.669272561,268.6143151504,84.7878200344,265.1242061386,56.3754895848,11.1296291264,39.0715128389,2019-06-11,16:39:25,1
860,234.6466911965,264.5032491393,86.4204972199,85.3435978008,237.647335056,324.690532833,268.5054263721,84.5032491393,264.7915723804,61.5045288002,11.3590430029,45.6188171039,2019-06-17,06:32:18,2
861,231.5336723361,272.3520917065,348.6485595753,268.8256537418,77.0790659985,320.5222899385,267.2016193731,92.3520917065,259.5619869144,275.4557564107,4.6461586808,229.1279628597,2019-01-20,04:48:41,1
862,236.6488918905,270.7225192251,9.4608597252,322.1038348148,126.6780997864,321.5537203335,268.1637042051,90.7225192251,262.8542977228,306.634975245,5.3807517585,264.104849798,2019-02-19,22:50:31,2
863,213.7066288355,276.7184389733,295.4732721016,213.2204005559,73.5019998424,319.882679967,264.9358585958,96.7184389733,250.6842984219,191.5021749488,6.3388060466,187.6251233494,2018-10-29,08:11:18,2
864,240.130936426,267.480588095,50.14943473,341.8717905438,218.3297657227,323.7401903079,269.1218010358,87.480588095,266.4351453401,7.3621966446,8.4332563239,337.3307558749,2019-04-22,02:06:24,2
865,199.4420635824,283.04271801,285.0314483248,100.2415698572,299.3720086197,322.4326977147,266.2584253116,103.04271801,251.505800433,76.1936954253,8.0106247768,116.986991742,2018-07-02,06:02:42,1
866,236.2209546186,265.1600240501,78.4917672792,65.5061544978,65.2561215265,324.6177892984,268.7445439659,85.1600240501,265.5167746308,49.6544259259,10.807175045,30.5143886513,2019-06-04,21:05:11,2
867,199.4464103071,283.0515408156,285.0422468211,100.0069995226,297.4008075686,322.4338487495,266.2624142781,103.0515408156,251.5180008087,76.0350049512,8.0058408926,116.7977857826,2018-07-02,01:02:58,1
868,238.8450228863,269.7183987079,22.1961056911,333.9484847441,9.9350817365,322.267855646,268.6311972606,89.7183987079,264.4900800356,325.6612029712,6.1642230088,286.5088040985,2019-03-10,20:36:23,1
869,206.1216092206,278.8009019911,278.2047270719,152.3688891985,278.680812533,320.7266191915,264.7717733699,98.8009019911,248.6818957239,153.1456971694,7.8187536665,192.6217022246,2018-09-20,07:09:23,2
870,235.1060081887,264.6954096575,84.1044315228,80.2592864641,189.1131320349,324.6778560912,268.5797326854,84.6954096575,265.0189661203,58.04180281,11.2057892503,41.1970487539,2019-06-13,17:30:33,2
871,237.0152627784,265.5010449534,74.3608751559,52.6663181563,341.1564023936,324.5473270122,268.8498068016,85.5010449534,265.8265300561,43.4839507116,10.4920305894,22.6802668697,2019-05-29,08:38:18,1
872,216.4718163244,276.0685008851,302.835647802,226.9042117679,241.2875966542,319.7383389112,265.148150286,96.0685008851,251.7684018175,204.2566231032,5.8331405409,181.8951816464,2018-11-11,01:39:21,2
873,222.9018612007,274.5597183392,321.0528723902,213.8637566069,255.2052104453,319.7408941571,265.8683503884,94.5597183392,254.7611099905,233.464909105,4.9212484008,190.2880762828,2018-12-09,09:58:51,1
874,240.3222284483,268.0878448973,42.6278142567,328.5465125554,55.6917210476,323.3806290878,269.0730102877,88.0878448973,266.1745744501,356.1466959192,7.7788426674,323.4718764892,2019-04-10,11:04:52,2
875,209.1510821489,277.9231729846,284.3044706225,180.7996711967,137.651424326,320.3094740602,264.7502070286,97.9231729846,249.2675644731,169.4001943368,7.2358013172,196.8085083777,2018-10-06,21:40:41,1
876,199.543620421,281.9575644411,281.3712409471,118.9111065148,218.776622108,322.1870708023,265.7606688649,101.9575644411,250.0913142571,95.7277916034,8.4415669511,139.7694240984,2018-07-22,22:30:33,2
877,202.8669690165,279.9290821434,274.6318107473,114.634240839,351.5132846875,321.308377011,264.9869066977,99.9290821434,248.5749965298,132.459902654,8.347991422,177.7049584161,2018-08-30,05:12:19,1
878,239.6055182515,269.2086687117,28.620277039,325.508184699,143.4663833919,322.6302059621,268.8155120306,89.2086687117,265.1592975723,335.2473950967,6.6341619568,298.0060157276,2019-03-20,12:27:44,2
879,234.7719250838,264.5558713317,85.7865229916,84.012671252,224.6656539442,324.6877559411,268.5260829131,84.5558713317,264.854936548,60.5565388685,11.3177773877,44.4076643885,2019-06-16,07:42:21,2
880,208.0079620858,278.2420844388,281.8225247371,170.9431982791,52.3452912932,320.4539388877,264.7423558473,98.2420844388,249.005559654,163.4749208328,7.4606007131,196.3420622068,2018-09-30,20:14:37,1
881,205.9974940437,278.8394352954,277.9943059164,151.0255881766,270.1142044412,320.7460811175,264.7757558121,98.8394352954,248.6660597315,152.4355796696,7.8414313183,192.2515171736,2018-09-19,14:42:17,2
882,210.2021038349,277.6398508328,286.7277665595,189.15659414,212.2933524192,320.1898606435,264.772246679,97.6398508328,249.5454917697,174.6826451672,7.0266868234,196.0440967406,2018-10-12,08:59:40,1
883,234.5596668625,264.4665515434,86.8625025217,86.2438305333,246.5456811696,324.6921560733,268.4908860334,84.4665515434,264.7469165669,62.165538473,11.3874974283,46.4635793955,2019-06-17,17:09:31,2
884,237.4293967216,270.4075711359,13.465096224,330.5913896765,212.330055206,321.7751691684,268.3236125278,90.4075711359,263.407785975,312.6190230939,5.6031433761,271.0856963964,2019-02-25,21:28:52,1
885,209.3577446518,277.8667763357,284.7712351087,182.4918031421,153.0235124782,320.2849359465,264.7534408568,97.8667763357,249.3195331696,170.4503753912,7.1947712831,196.7471256098,2018-10-07,22:13:12,2
886,199.4837266909,283.1213976867,285.1154417216,98.1102905871,281.8535813439,322.4424484432,266.2938947819,103.1213976867,251.6147373357,74.77843309,7.9672660796,115.2976121584,2018-06-30,23:24:40,1
887,207.3212508671,278.4402249637,280.4255130838,164.5547929678,2.3783877744,320.5481792792,264.7465704731,98.4402249637,248.8707931568,159.8052363371,7.5933619737,195.4071281956,2018-09-27,04:30:22,2
888,216.5827332802,276.041831295,303.1376157057,227.2641082878,247.5005863438,319.7343756138,265.1580349276,96.041831295,251.8147954169,204.7626873706,5.8139547005,181.7828624321,2018-11-11,06:44:05,1
889,199.7575612753,281.6928870199,280.0283286303,119.3612667835,278.3841607538,322.0986395446,265.6422500395,101.6928870199,249.7914041892,100.4971110534,8.4969210077,145.1410057111,2018-07-27,18:22:53,2
890,219.8980380102,275.2514741326,312.3672019315,222.7319476886,79.1982263488,319.6804486884,265.4965163429,95.2514741326,253.2910082491,219.8038854147,5.2909794134,183.017865079,2018-11-26,05:41:09,1
891,240.1813172097,267.5642008134,49.1168535747,339.7423982846,196.4444190923,323.6932129706,269.118914221,87.5642008134,266.4118189226,5.8224317438,8.3426283224,335.4206041436,2019-04-20,13:14:19,2
892,224.4182295616,274.1736584976,325.574195458,219.3147524609,342.2294844278,319.8118629955,266.0768878768,94.1736584976,255.5455541258,240.4499633024,4.780775689,195.4698930261,2018-12-16,18:49:36,1
893,233.2118193551,271.8692901255,354.8194029126,283.9262456854,208.5650923916,320.8000922445,267.5034165063,91.8692901255,260.5953444812,284.7199774949,4.7845800201,239.2243957308,2019-01-29,07:28:17,2
894,238.9275472416,266.4568550094,62.726125702,14.2546687569,104.450359758,324.23706182,269.0594069824,86.4568550094,266.3915527014,26.1223023855,9.5321444195,0.760416129,2019-05-11,10:45:13,1
895,208.8984181689,277.992615855,283.7408813217,178.6957498175,118.6917788651,320.3401292996,264.7469890888,97.992615855,249.2058792402,168.1080169735,7.2858343335,196.8231375821,2018-10-05,18:13:39,2
896,234.9307545644,271.3315436573,1.692306369,301.7677173173,330.783611165,321.1401910648,267.8258980284,91.3315436573,261.6962360579,295.0187667099,5.0195440417,250.7684601346,2019-02-08,04:00:56,2
897,229.8578105043,272.8062223898,342.8486775274,255.3141049733,323.9824156096,320.2896511391,266.9129799686,92.8062223898,258.5641204618,266.7277235427,4.5808401663,219.9476569736,2019-01-11,14:08:10,2
898,228.8528032847,273.0773993057,339.5059503649,247.765480846,263.4090416129,320.1696870497,266.7451442625,93.0773993057,257.9808750153,261.6805397558,4.5723673056,214.8212417762,2019-01-06,06:19:14,1
899,210.3240896359,277.6074974791,287.0164757166,190.0885583577,220.2172651991,320.1768228665,264.7756945117,97.6074974791,249.5798802903,175.28686766,7.0023965955,195.8844225727,2018-10-12,23:38:50,2
